participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_no_correct,difference
67,44,A_exp3,0.947777778,0.972045455,23.65,173,641047cd7900abdc5ccdbf10,81,First,24,21,F,0.34219444444444436,1440,6,0.024267676999999988
67,19,C_exp3,0.492222222,0.523181818,86.21,75,641047cd7900abdc5ccdbf10,82,First,24,21,F,0.34219444444444436,1440,6,0.030959595999999978
67,25,D_exp3,0.401111111,0.630909091,78.2,100,641047cd7900abdc5ccdbf10,83,First,24,21,F,0.34219444444444436,1440,6,0.22979798
67,45,B_exp3,0.981111111,0.99,14.13,178,641047cd7900abdc5ccdbf10,84,First,24,21,F,0.34219444444444436,1440,6,0.008888888999999955
67,23,B_exp3,0.61,0.595,81.13,90,641047cd7900abdc5ccdbf10,85,First,24,21,F,0.34219444444444436,1440,6,-0.015000000000000013
67,32,D_exp3,0.601111111,0.756590909,65.73,128,641047cd7900abdc5ccdbf10,86,First,24,21,F,0.34219444444444436,1440,6,0.155479798
67,29,C_exp3,0.424444444,0.702727273,71.6,115,641047cd7900abdc5ccdbf10,87,First,24,21,F,0.34219444444444436,1440,6,0.27828282900000006
67,15,C_exp3,0.371111111,0.451363636,90.29,59,641047cd7900abdc5ccdbf10,88,First,24,21,F,0.34219444444444436,1440,6,0.08025252500000002
67,4,B_exp3,0.306666667,0.253863636,97.45,14,641047cd7900abdc5ccdbf10,89,First,24,21,F,0.34219444444444436,1440,6,-0.052803031
67,43,B_exp3,0.932222222,0.954090909,30.04,170,641047cd7900abdc5ccdbf10,90,First,24,21,F,0.34219444444444436,1440,6,0.021868686999999998
67,22,C_exp3,0.575555556,0.577045455,82.45,87,641047cd7900abdc5ccdbf10,91,First,24,21,F,0.34219444444444436,1440,6,0.0014898990000000722
67,7,D_exp3,0.402222222,0.307727273,96.03,28,641047cd7900abdc5ccdbf10,92,First,24,21,F,0.34219444444444436,1440,6,-0.094494949
67,19,D_exp3,0.382222222,0.523181818,86.21,76,641047cd7900abdc5ccdbf10,93,Second,24,21,F,0.34219444444444436,1440,6,0.14095959599999996
67,19,A_exp3,0.653333333,0.523181818,86.21,73,641047cd7900abdc5ccdbf10,94,Second,24,21,F,0.34219444444444436,1440,6,-0.130151515
67,8,A_exp3,0.433333333,0.325681818,95.52,29,641047cd7900abdc5ccdbf10,95,Second,24,21,F,0.34219444444444436,1440,6,-0.10765151499999998
67,38,D_exp3,0.761111111,0.864318182,50.47,152,641047cd7900abdc5ccdbf10,96,Second,24,21,F,0.34219444444444436,1440,6,0.10320707100000004
67,38,B_exp3,0.902222222,0.864318182,50.47,150,641047cd7900abdc5ccdbf10,97,Second,24,21,F,0.34219444444444436,1440,6,-0.03790404000000003
67,22,A_exp3,0.648888889,0.577045455,82.45,85,641047cd7900abdc5ccdbf10,98,Second,24,21,F,0.34219444444444436,1440,6,-0.07184343399999993
67,25,C_exp3,0.446666667,0.630909091,78.2,99,641047cd7900abdc5ccdbf10,99,Second,24,21,F,0.34219444444444436,1440,6,0.18424242400000002
67,10,B_exp3,0.348888889,0.361590909,94.23,38,641047cd7900abdc5ccdbf10,100,Second,24,21,F,0.34219444444444436,1440,6,0.012702020000000036
67,24,A_exp3,0.777777778,0.612954545,79.66,93,641047cd7900abdc5ccdbf10,102,Second,24,21,F,0.34219444444444436,1440,6,-0.164823233
67,6,B_exp3,0.442222222,0.289772727,96.58,22,641047cd7900abdc5ccdbf10,103,Second,24,21,F,0.34219444444444436,1440,6,-0.152449495
67,33,A_exp3,0.791111111,0.774545455,63.57,129,641047cd7900abdc5ccdbf10,104,Second,24,21,F,0.34219444444444436,1440,6,-0.01656565599999993
67,11,C_exp3,0.31,0.379545455,93.55,43,641047cd7900abdc5ccdbf10,105,Second,24,21,F,0.34219444444444436,1440,6,0.06954545499999998
67,42,D_exp3,0.814444444,0.936136364,35.25,168,641047cd7900abdc5ccdbf10,106,Second,24,21,F,0.34219444444444436,1440,6,0.12169191999999995
67,34,A_exp3,0.898888889,0.7925,61.29,133,641047cd7900abdc5ccdbf10,107,Second,24,21,F,0.34219444444444436,1440,6,-0.10638888899999999
67,23,C_exp3,0.644444444,0.595,81.13,91,641047cd7900abdc5ccdbf10,108,Second,24,21,F,0.34219444444444436,1440,6,-0.04944444400000003
67,12,D_exp3,0.448888889,0.3975,92.82,48,641047cd7900abdc5ccdbf10,109,Second,24,21,F,0.34219444444444436,1440,6,-0.05138888899999999
67,39,C_exp3,0.713333333,0.882272727,47.19,155,641047cd7900abdc5ccdbf10,110,Second,24,21,F,0.34219444444444436,1440,6,0.16893939400000002
67,13,D_exp3,0.424444444,0.415454545,91.98,52,641047cd7900abdc5ccdbf10,111,Second,24,21,F,0.34219444444444436,1440,6,-0.008989898999999968
67,2,B_exp3,0.358888889,0.217954545,98.2,6,641047cd7900abdc5ccdbf10,112,Second,24,21,F,0.34219444444444436,1440,6,-0.140934344
67,22,D_exp3,0.396666667,0.577045455,82.45,88,641047cd7900abdc5ccdbf10,113,Second,24,21,F,0.34219444444444436,1440,6,0.18037878800000007
67,32,B_exp3,0.755555556,0.756590909,65.73,126,641047cd7900abdc5ccdbf10,114,Second,24,21,F,0.34219444444444436,1440,6,0.0010353530000000166
67,27,A_exp3,0.803333333,0.666818182,75.05,105,641047cd7900abdc5ccdbf10,115,Second,24,21,F,0.34219444444444436,1440,6,-0.136515151
67,13,C_exp3,0.595555556,0.415454545,91.98,51,641047cd7900abdc5ccdbf10,116,Second,24,21,F,0.34219444444444436,1440,6,-0.18010101099999998
67,9,D_exp3,0.456666667,0.343636364,94.9,36,641047cd7900abdc5ccdbf10,117,Second,24,21,F,0.34219444444444436,1440,6,-0.113030303
67,7,C_exp3,0.412222222,0.307727273,96.03,27,641047cd7900abdc5ccdbf10,118,Second,24,21,F,0.34219444444444436,1440,6,-0.104494949
67,7,B_exp3,0.395555556,0.307727273,96.03,26,641047cd7900abdc5ccdbf10,119,Second,24,21,F,0.34219444444444436,1440,6,-0.08782828299999995
67,5,A_exp3,0.318888889,0.271818182,96.99,17,641047cd7900abdc5ccdbf10,120,Second,24,21,F,0.34219444444444436,1440,6,-0.04707070699999999
67,39,B_exp3,0.858888889,0.882272727,47.19,154,641047cd7900abdc5ccdbf10,121,Second,24,21,F,0.34219444444444436,1440,6,0.02338383799999999
67,29,D_exp3,0.653333333,0.702727273,71.6,116,641047cd7900abdc5ccdbf10,122,Second,24,21,F,0.34219444444444436,1440,6,0.04939394000000008
67,30,B_exp3,0.766666667,0.720681818,69.76,118,641047cd7900abdc5ccdbf10,123,Second,24,21,F,0.34219444444444436,1440,6,-0.045984848999999994
67,10,C_exp3,0.466666667,0.361590909,94.23,39,641047cd7900abdc5ccdbf10,124,Second,24,21,F,0.34219444444444436,1440,6,-0.10507575799999996
67,18,C_exp3,0.39,0.505227273,87.36,71,641047cd7900abdc5ccdbf10,125,Second,24,21,F,0.34219444444444436,1440,6,0.11522727300000002
67,31,C_exp3,0.61,0.738636364,67.86,123,641047cd7900abdc5ccdbf10,126,Second,24,21,F,0.34219444444444436,1440,6,0.128636364
67,32,C_exp3,0.671111111,0.756590909,65.73,127,641047cd7900abdc5ccdbf10,127,Second,24,21,F,0.34219444444444436,1440,6,0.08547979800000005
67,18,B_exp3,0.623333333,0.505227273,87.36,70,641047cd7900abdc5ccdbf10,128,Second,24,21,F,0.34219444444444436,1440,6,-0.11810606000000001
67,16,D_exp3,0.412222222,0.469318182,89.4,64,641047cd7900abdc5ccdbf10,129,Second,24,21,F,0.34219444444444436,1440,6,0.057095959999999946
67,15,A_exp3,0.587777778,0.451363636,90.29,57,641047cd7900abdc5ccdbf10,130,Second,24,21,F,0.34219444444444436,1440,6,-0.13641414199999996
67,20,A_exp3,0.657777778,0.541136364,85.04,77,641047cd7900abdc5ccdbf10,132,Second,24,21,F,0.34219444444444436,1440,6,-0.11664141400000005
67,44,C_exp3,0.893333333,0.972045455,23.65,175,641047cd7900abdc5ccdbf10,133,Second,24,21,F,0.34219444444444436,1440,6,0.078712122
67,16,A_exp3,0.671111111,0.469318182,89.4,61,641047cd7900abdc5ccdbf10,134,Second,24,21,F,0.34219444444444436,1440,6,-0.201792929
67,16,B_exp3,0.416666667,0.469318182,89.4,62,641047cd7900abdc5ccdbf10,135,Second,24,21,F,0.34219444444444436,1440,6,0.05265151499999998
67,25,B_exp3,0.673333333,0.630909091,78.2,98,641047cd7900abdc5ccdbf10,136,Second,24,21,F,0.34219444444444436,1440,6,-0.042424241999999945
67,30,A_exp3,0.711111111,0.720681818,69.76,117,641047cd7900abdc5ccdbf10,137,Second,24,21,F,0.34219444444444436,1440,6,0.009570706999999956
67,5,D_exp3,0.388888889,0.271818182,96.99,20,641047cd7900abdc5ccdbf10,138,Second,24,21,F,0.34219444444444436,1440,6,-0.117070707
67,40,D_exp3,0.826666667,0.900227273,43.56,160,641047cd7900abdc5ccdbf10,139,Second,24,21,F,0.34219444444444436,1440,6,0.07356060600000003
67,21,C_exp3,0.503333333,0.559090909,83.77,83,641047cd7900abdc5ccdbf10,140,Second,24,21,F,0.34219444444444436,1440,6,0.055757575999999975
67,39,A_exp3,0.778888889,0.882272727,47.19,153,641047cd7900abdc5ccdbf10,141,Second,24,21,F,0.34219444444444436,1440,6,0.10338383800000006
67,1,A_exp3,0.393333333,0.2,98.47,1,641047cd7900abdc5ccdbf10,142,Second,24,21,F,0.34219444444444436,1440,6,-0.193333333
67,28,C_exp3,0.628888889,0.684772727,73.36,111,641047cd7900abdc5ccdbf10,143,Second,24,21,F,0.34219444444444436,1440,6,0.055883838000000075
67,6,A_exp3,0.364444444,0.289772727,96.58,21,641047cd7900abdc5ccdbf10,144,Second,24,21,F,0.34219444444444436,1440,6,-0.07467171699999997
67,45,A_exp3,0.948888889,0.99,14.13,177,641047cd7900abdc5ccdbf10,145,Second,24,21,F,0.34219444444444436,1440,6,0.04111111099999998
67,37,A_exp3,0.772222222,0.846363636,53.4,145,641047cd7900abdc5ccdbf10,146,Second,24,21,F,0.34219444444444436,1440,6,0.07414141399999996
67,5,B_exp3,0.507777778,0.271818182,96.99,18,641047cd7900abdc5ccdbf10,147,Second,24,21,F,0.34219444444444436,1440,6,-0.235959596
67,35,B_exp3,0.644444444,0.810454545,58.87,138,641047cd7900abdc5ccdbf10,148,Second,24,21,F,0.34219444444444436,1440,6,0.16601010100000002
67,4,C_exp3,0.376666667,0.253863636,97.45,15,641047cd7900abdc5ccdbf10,149,Second,24,21,F,0.34219444444444436,1440,6,-0.12280303100000001
67,17,C_exp3,0.501111111,0.487272727,88.33,67,641047cd7900abdc5ccdbf10,150,Second,24,21,F,0.34219444444444436,1440,6,-0.013838384000000037
67,12,A_exp3,0.508888889,0.3975,92.82,45,641047cd7900abdc5ccdbf10,151,Second,24,21,F,0.34219444444444436,1440,6,-0.11138888899999994
67,27,C_exp3,0.64,0.666818182,75.05,107,641047cd7900abdc5ccdbf10,152,Second,24,21,F,0.34219444444444436,1440,6,0.026818181999999968
67,39,D_exp3,0.768888889,0.882272727,47.19,156,641047cd7900abdc5ccdbf10,154,Second,24,21,F,0.34219444444444436,1440,6,0.11338383800000007
67,28,B_exp3,0.665555556,0.684772727,73.36,110,641047cd7900abdc5ccdbf10,155,Second,24,21,F,0.34219444444444436,1440,6,0.019217170999999977
67,23,A_exp3,0.636666667,0.595,81.13,89,641047cd7900abdc5ccdbf10,156,Second,24,21,F,0.34219444444444436,1440,6,-0.04166666699999999
67,1,D_exp3,0.444444444,0.2,98.47,4,641047cd7900abdc5ccdbf10,157,Second,24,21,F,0.34219444444444436,1440,6,-0.24444444399999998
67,32,A_exp3,0.798888889,0.756590909,65.73,125,641047cd7900abdc5ccdbf10,158,Second,24,21,F,0.34219444444444436,1440,6,-0.04229797999999996
67,40,A_exp3,0.876666667,0.900227273,43.56,157,641047cd7900abdc5ccdbf10,159,Second,24,21,F,0.34219444444444436,1440,6,0.023560606000000095
67,34,B_exp3,0.801111111,0.7925,61.29,134,641047cd7900abdc5ccdbf10,160,Second,24,21,F,0.34219444444444436,1440,6,-0.008611111000000005
67,37,B_exp3,0.865555556,0.846363636,53.4,146,641047cd7900abdc5ccdbf10,161,Second,24,21,F,0.34219444444444436,1440,6,-0.01919192000000003
67,31,D_exp3,0.732222222,0.738636364,67.86,124,641047cd7900abdc5ccdbf10,162,Second,24,21,F,0.34219444444444436,1440,6,0.0064141420000000116
67,24,B_exp3,0.596666667,0.612954545,79.66,94,641047cd7900abdc5ccdbf10,163,Second,24,21,F,0.34219444444444436,1440,6,0.016287877999999978
67,45,C_exp3,0.89,0.99,14.13,179,641047cd7900abdc5ccdbf10,164,Second,24,21,F,0.34219444444444436,1440,6,0.09999999999999998
67,26,B_exp3,0.68,0.648863636,76.62,102,641047cd7900abdc5ccdbf10,165,Second,24,21,F,0.34219444444444436,1440,6,-0.031136364000000083
67,13,B_exp3,0.458888889,0.415454545,91.98,50,641047cd7900abdc5ccdbf10,166,Second,24,21,F,0.34219444444444436,1440,6,-0.043434344000000014
67,3,B_exp3,0.388888889,0.235909091,97.87,10,641047cd7900abdc5ccdbf10,167,Second,24,21,F,0.34219444444444436,1440,6,-0.15297979800000003
67,14,A_exp3,0.386666667,0.433409091,91.2,53,641047cd7900abdc5ccdbf10,168,Second,24,21,F,0.34219444444444436,1440,6,0.046742424000000005
67,21,B_exp3,0.398888889,0.559090909,83.77,82,641047cd7900abdc5ccdbf10,169,Second,24,21,F,0.34219444444444436,1440,6,0.16020202
67,41,C_exp3,0.695555556,0.918181818,39.66,163,641047cd7900abdc5ccdbf10,170,Second,24,21,F,0.34219444444444436,1440,6,0.22262626200000002
67,22,B_exp3,0.602222222,0.577045455,82.45,86,641047cd7900abdc5ccdbf10,171,Second,24,21,F,0.34219444444444436,1440,6,-0.025176766999999933
67,41,A_exp3,0.865555556,0.918181818,39.66,161,641047cd7900abdc5ccdbf10,172,Second,24,21,F,0.34219444444444436,1440,6,0.05262626199999998
67,3,A_exp3,0.41,0.235909091,97.87,9,641047cd7900abdc5ccdbf10,173,Second,24,21,F,0.34219444444444436,1440,6,-0.174090909
67,12,C_exp3,0.338888889,0.3975,92.82,47,641047cd7900abdc5ccdbf10,174,Second,24,21,F,0.34219444444444436,1440,6,0.058611110999999994
67,36,D_exp3,0.665555556,0.828409091,56.22,144,641047cd7900abdc5ccdbf10,175,Second,24,21,F,0.34219444444444436,1440,6,0.162853535
67,28,A_exp3,0.717777778,0.684772727,73.36,109,641047cd7900abdc5ccdbf10,176,Second,24,21,F,0.34219444444444436,1440,6,-0.03300505099999995
67,3,D_exp3,0.348888889,0.235909091,97.87,12,641047cd7900abdc5ccdbf10,177,Second,24,21,F,0.34219444444444436,1440,6,-0.11297979799999999
67,30,C_exp3,0.504444444,0.720681818,69.76,119,641047cd7900abdc5ccdbf10,178,Second,24,21,F,0.34219444444444436,1440,6,0.21623737399999998
67,42,C_exp3,0.805555556,0.936136364,35.25,167,641047cd7900abdc5ccdbf10,179,Second,24,21,F,0.34219444444444436,1440,6,0.13058080800000005
67,26,C_exp3,0.382222222,0.648863636,76.62,103,641047cd7900abdc5ccdbf10,180,Second,24,21,F,0.34219444444444436,1440,6,0.26664141399999997
67,16,C_exp3,0.263333333,0.469318182,89.4,63,641047cd7900abdc5ccdbf10,181,Second,24,21,F,0.34219444444444436,1440,6,0.20598484899999997
67,40,C_exp3,0.784444444,0.900227273,43.56,159,641047cd7900abdc5ccdbf10,182,Second,24,21,F,0.34219444444444436,1440,6,0.11578282900000003
67,14,D_exp3,0.267777778,0.433409091,91.2,56,641047cd7900abdc5ccdbf10,183,Second,24,21,F,0.34219444444444436,1440,6,0.165631313
67,19,B_exp3,0.385555556,0.523181818,86.21,74,641047cd7900abdc5ccdbf10,184,Second,24,21,F,0.34219444444444436,1440,6,0.13762626199999994
67,27,D_exp3,0.386666667,0.666818182,75.05,108,641047cd7900abdc5ccdbf10,185,Second,24,21,F,0.34219444444444436,1440,6,0.28015151499999996
47,15,C_exp3,0.301851838,0.451363636,90.29,59,641047d4d5f9182133048804,0,First,24,23,F,0.3175,1536,6,0.14951179800000003
47,32,B_exp3,0.77870369,0.756590909,65.73,126,641047d4d5f9182133048804,1,First,24,23,F,0.3175,1536,6,-0.022112780999999915
47,24,D_exp3,0.297222208,0.612954545,79.66,96,641047d4d5f9182133048804,2,First,24,23,F,0.3175,1536,6,0.31573233700000003
47,23,D_exp3,0.260185171,0.595,81.13,92,641047d4d5f9182133048804,3,First,24,23,F,0.3175,1536,6,0.334814829
47,21,A_exp3,NA,0.559090909,83.77,81,641047d4d5f9182133048804,4,First,24,23,F,0.3175,1536,6,NA
47,23,B_exp3,0.262962977,0.595,81.13,90,641047d4d5f9182133048804,5,First,24,23,F,0.3175,1536,6,0.332037023
47,30,A_exp3,0.630555541,0.720681818,69.76,117,641047d4d5f9182133048804,6,First,24,23,F,0.3175,1536,6,0.09012627699999998
47,35,C_exp3,0.543518561,0.810454545,58.87,139,641047d4d5f9182133048804,7,First,24,23,F,0.3175,1536,6,0.26693598400000007
47,11,A_exp3,0.149074095,0.379545455,93.55,41,641047d4d5f9182133048804,8,First,24,23,F,0.3175,1536,6,0.23047136
47,5,A_exp3,0.104629623,0.271818182,96.99,17,641047d4d5f9182133048804,9,First,24,23,F,0.3175,1536,6,0.16718855900000001
47,36,C_exp3,0.357407393,0.828409091,56.22,143,641047d4d5f9182133048804,10,First,24,23,F,0.3175,1536,6,0.471001698
47,32,D_exp3,0.182407414,0.756590909,65.73,128,641047d4d5f9182133048804,11,First,24,23,F,0.3175,1536,6,0.574183495
47,2,A_exp3,0.310185185,0.217954545,98.2,5,641047d4d5f9182133048804,12,First,24,23,F,0.3175,1536,6,-0.09223063999999997
47,33,A_exp3,0.529629672,0.774545455,63.57,129,641047d4d5f9182133048804,13,First,24,23,F,0.3175,1536,6,0.24491578300000005
47,33,C_exp3,0.45648151,0.774545455,63.57,131,641047d4d5f9182133048804,14,First,24,23,F,0.3175,1536,6,0.31806394500000007
47,39,C_exp3,0.575925968,0.882272727,47.19,155,641047d4d5f9182133048804,15,First,24,23,F,0.3175,1536,6,0.3063467590000001
47,22,B_exp3,0.127777771,0.577045455,82.45,86,641047d4d5f9182133048804,16,First,24,23,F,0.3175,1536,6,0.44926768400000006
47,44,A_exp3,0.977777834,0.972045455,23.65,173,641047d4d5f9182133048804,17,First,24,23,F,0.3175,1536,6,-0.00573237900000001
47,42,A_exp3,0.954629686,0.936136364,35.25,165,641047d4d5f9182133048804,18,First,24,23,F,0.3175,1536,6,-0.01849332199999998
47,40,B_exp3,0.877777806,0.900227273,43.56,158,641047d4d5f9182133048804,19,First,24,23,F,0.3175,1536,6,0.022449467000000056
47,18,D_exp3,0.058333326,0.505227273,87.36,72,641047d4d5f9182133048804,20,First,24,23,F,0.3175,1536,6,0.446893947
47,45,C_exp3,0.979629658,0.99,14.13,179,641047d4d5f9182133048804,21,First,24,23,F,0.3175,1536,6,0.010370341999999977
47,40,D_exp3,0.45185188,0.900227273,43.56,160,641047d4d5f9182133048804,23,First,24,23,F,0.3175,1536,6,0.44837539300000007
47,8,B_exp3,0.112037058,0.325681818,95.52,30,641047d4d5f9182133048804,24,First,24,23,F,0.3175,1536,6,0.21364476000000002
47,36,B_exp3,0.27407406,0.828409091,56.22,142,641047d4d5f9182133048804,25,First,24,23,F,0.3175,1536,6,0.554335031
47,30,B_exp3,0.12037037,0.720681818,69.76,118,641047d4d5f9182133048804,26,First,24,23,F,0.3175,1536,6,0.600311448
47,12,D_exp3,0.065740762,0.3975,92.82,48,641047d4d5f9182133048804,27,First,24,23,F,0.3175,1536,6,0.331759238
47,19,C_exp3,0.223148134,0.523181818,86.21,75,641047d4d5f9182133048804,28,First,24,23,F,0.3175,1536,6,0.30003368399999997
47,13,B_exp3,0.186111132,0.415454545,91.98,50,641047d4d5f9182133048804,29,First,24,23,F,0.3175,1536,6,0.229343413
47,27,A_exp3,0.153703725,0.666818182,75.05,105,641047d4d5f9182133048804,31,First,24,23,F,0.3175,1536,6,0.5131144569999999
47,9,A_exp3,0.069444444,0.343636364,94.9,33,641047d4d5f9182133048804,32,First,24,23,F,0.3175,1536,6,0.27419192000000003
47,26,A_exp3,0.110185199,0.648863636,76.62,101,641047d4d5f9182133048804,33,First,24,23,F,0.3175,1536,6,0.538678437
47,31,D_exp3,0.163888896,0.738636364,67.86,124,641047d4d5f9182133048804,34,First,24,23,F,0.3175,1536,6,0.574747468
47,21,B_exp3,0.131481489,0.559090909,83.77,82,641047d4d5f9182133048804,35,First,24,23,F,0.3175,1536,6,0.42760942
47,4,C_exp3,0.025000007,0.253863636,97.45,15,641047d4d5f9182133048804,36,First,24,23,F,0.3175,1536,6,0.228863629
47,24,C_exp3,0.018518519,0.612954545,79.66,95,641047d4d5f9182133048804,37,First,24,23,F,0.3175,1536,6,0.594436026
47,22,C_exp3,0.1175926,0.577045455,82.45,87,641047d4d5f9182133048804,38,First,24,23,F,0.3175,1536,6,0.45945285500000005
47,5,D_exp3,0.002777771,0.271818182,96.99,20,641047d4d5f9182133048804,39,First,24,23,F,0.3175,1536,6,0.26904041100000003
47,17,A_exp3,0.053703697,0.487272727,88.33,65,641047d4d5f9182133048804,40,First,24,23,F,0.3175,1536,6,0.43356903
47,27,D_exp3,0.197222215,0.666818182,75.05,108,641047d4d5f9182133048804,41,First,24,23,F,0.3175,1536,6,0.46959596699999995
47,39,D_exp3,0.707407422,0.882272727,47.19,156,641047d4d5f9182133048804,42,First,24,23,F,0.3175,1536,6,0.17486530500000008
47,26,D_exp3,0.412037037,0.648863636,76.62,104,641047d4d5f9182133048804,43,First,24,23,F,0.3175,1536,6,0.23682659899999997
47,7,B_exp3,0.170370384,0.307727273,96.03,26,641047d4d5f9182133048804,44,First,24,23,F,0.3175,1536,6,0.137356889
47,14,D_exp3,0.170370384,0.433409091,91.2,56,641047d4d5f9182133048804,45,First,24,23,F,0.3175,1536,6,0.263038707
47,12,B_exp3,0.160185178,0.3975,92.82,46,641047d4d5f9182133048804,46,First,24,23,F,0.3175,1536,6,0.237314822
47,41,C_exp3,0.853703675,0.918181818,39.66,163,641047d4d5f9182133048804,47,First,24,23,F,0.3175,1536,6,0.06447814299999999
47,14,A_exp3,0.190740762,0.433409091,91.2,53,641047d4d5f9182133048804,48,First,24,23,F,0.3175,1536,6,0.24266832900000002
47,23,A_exp3,0.191666674,0.595,81.13,89,641047d4d5f9182133048804,49,First,24,23,F,0.3175,1536,6,0.40333332599999994
47,11,C_exp3,0.128703718,0.379545455,93.55,43,641047d4d5f9182133048804,50,First,24,23,F,0.3175,1536,6,0.250841737
47,1,A_exp3,0.079629651,0.2,98.47,1,641047d4d5f9182133048804,51,First,24,23,F,0.3175,1536,6,0.12037034900000002
47,10,A_exp3,0.123148141,0.361590909,94.23,37,641047d4d5f9182133048804,52,First,24,23,F,0.3175,1536,6,0.23844276800000003
47,32,A_exp3,0.749074088,0.756590909,65.73,125,641047d4d5f9182133048804,53,First,24,23,F,0.3175,1536,6,0.007516821000000062
47,37,D_exp3,0.787037037,0.846363636,53.4,148,641047d4d5f9182133048804,54,First,24,23,F,0.3175,1536,6,0.059326598999999924
47,4,A_exp3,0.196296303,0.253863636,97.45,13,641047d4d5f9182133048804,55,First,24,23,F,0.3175,1536,6,0.057567333
47,40,C_exp3,0.515740783,0.900227273,43.56,159,641047d4d5f9182133048804,56,First,24,23,F,0.3175,1536,6,0.38448649
47,4,D_exp3,0.059259273,0.253863636,97.45,16,641047d4d5f9182133048804,57,First,24,23,F,0.3175,1536,6,0.194604363
47,17,C_exp3,0.099999993,0.487272727,88.33,67,641047d4d5f9182133048804,58,First,24,23,F,0.3175,1536,6,0.387272734
47,3,A_exp3,0.099074081,0.235909091,97.87,9,641047d4d5f9182133048804,59,First,24,23,F,0.3175,1536,6,0.13683500999999998
47,3,B_exp3,0.156481496,0.235909091,97.87,10,641047d4d5f9182133048804,61,First,24,23,F,0.3175,1536,6,0.07942759499999999
47,41,D_exp3,0.737037023,0.918181818,39.66,164,641047d4d5f9182133048804,62,First,24,23,F,0.3175,1536,6,0.18114479500000003
47,11,D_exp3,0.094444452,0.379545455,93.55,44,641047d4d5f9182133048804,63,First,24,23,F,0.3175,1536,6,0.28510100299999996
47,2,C_exp3,0.12962963,0.217954545,98.2,7,641047d4d5f9182133048804,64,First,24,23,F,0.3175,1536,6,0.088324915
47,28,D_exp3,0.329629616,0.684772727,73.36,112,641047d4d5f9182133048804,65,First,24,23,F,0.3175,1536,6,0.355143111
47,31,B_exp3,0.467592593,0.738636364,67.86,122,641047d4d5f9182133048804,66,First,24,23,F,0.3175,1536,6,0.271043771
47,43,B_exp3,0.87962963,0.954090909,30.04,170,641047d4d5f9182133048804,67,First,24,23,F,0.3175,1536,6,0.07446127899999999
47,37,B_exp3,0.771296325,0.846363636,53.4,146,641047d4d5f9182133048804,68,First,24,23,F,0.3175,1536,6,0.07506731099999997
