instructions,q1_slider_DC_2.response,consent_loop.thisN,q3_slider_DC.response,expName,warning.started,pre_beliefs.stopped,slider_emotion.response,study_id,key_resp_6.keys,__session,__participant,images_typical,__experimentName,final.started,intro.started,final.stopped,debrief.started,key_resp_6.rt,key_resp_4.rt,trials.thisN,trials.thisTrialN,pre_beliefs.started,practice.started,consent.stopped,trial_w_slider.started,consent.started,key_resp_exp.rt,begin_experiment.stopped,literacy.stopped,literacy.started,q2_slider_DC.response,q4_slider.response,instructions.started,ready_to_go.started,key_resp_exp_post.keys,consent_loop.thisTrialN,consent_item,slide_counter,date,trials.thisRepN,unique_item_no_T,practice_key_resp.rt,slider_emotion.rt,q3_slider.response,slider_belief_post.response,OS,gender_slider.response,plots_with_labels_T,trials.thisIndex,demographics.started,q4_slider_DC.response,q2_slider_DC_2.response,consent_key.keys,key_resp_4.duration,consent_key.rt,DC_page_2.stopped,q1_slider_DC_3.response,DC_page_3.stopped,instructions_loop.thisIndex,instructions_loop.thisRepN,slider.response,consent_key.duration,key_resp_4.keys,debrief.stopped,DC_page_1.stopped,colour,q2_slider.response,consent_loop.thisIndex,post_beliefs.started,practice.stopped,instructions_loop.ran,trials.ran,instructions_loop.thisN,post_beliefs.stopped,q2_slider_DC_3.response,trial_w_slider.stopped,DC_page_3.started,begin_experiment.started,DC_page_2.started,slider_belief.rt,DC_page_1.started,key_resp_exp.keys,q4_slider_DC_2.response,slider_belief.response,warning.stopped,ready_to_go.stopped,instructions.stopped,instructions_loop.thisTrialN,q3_slider_DC_2.response,q1_slider_DC.response,q3_slider_DC_3.response,psychopyVersion,consent_loop.thisRepN,consent_count,q4_slider_DC_3.response,age_textbox.text,instructions_text,q5_slider.response,key_resp_exp_post.rt,__datetime,frameRate,practice_key_resp.keys,practice_slider_2.rt,slider.rt,q1_slider.response,demographics.stopped,practice_slider_2.response,consent_loop.ran,intro.stopped,slider_belief_post.rt,session,total_correct,passed,participant
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,8_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.2688999999761563,31,31,NA,NA,NA,1278.624100000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,8T,NA,NA,NA,NA,MacIntel,NA,all_plots/8_spice_T_hi.png,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21373697916666667,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1283.480100000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.5102999999523945,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,12_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,8.998900000095546,32,32,NA,NA,NA,1283.4805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,12T,NA,NA,NA,NA,MacIntel,NA,all_plots/12_spice_T_hi.png,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19825520833333332,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1295.0782999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,7.97199999999998,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,5_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,13.591700000047696,33,33,NA,NA,NA,1295.0787000000478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,5T,NA,NA,NA,NA,MacIntel,NA,all_plots/5_spice_T_hi.png,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24121961805555553,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1311.2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,12.337300000071536,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,16_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.4163999999761927,34,34,NA,NA,NA,1311.2768999999762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,16T,NA,NA,NA,NA,MacIntel,NA,all_plots/16_spice_T_hi.png,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23141493055555556,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1315.2937000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.714500000000044,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,44_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.57319999992842,35,35,NA,NA,NA,1315.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,44T,NA,NA,NA,NA,MacIntel,NA,all_plots/44_spice_T_hi.png,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7713107638888889,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1320.4802999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.391500000000178,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please IGNORE the plot and set the slider to 1.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,3_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.25360000002388,36,36,NA,NA,NA,1320.4821000000238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,48T,NA,NA,NA,NA,MacIntel,NA,all_plots/3_spice_T_hi.png,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,1324.3457999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.810900000095217,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,43_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.5271000000236654,37,37,NA,NA,NA,1324.3462999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,43T,NA,NA,NA,NA,MacIntel,NA,all_plots/43_spice_T_hi.png,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6586414930555555,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1328.4902000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.905799999952478,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,29_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.8930999999047344,38,38,NA,NA,NA,1328.4907000000478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,29T,NA,NA,NA,NA,MacIntel,NA,all_plots/29_spice_T_hi.png,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3859548611111111,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1333.0077999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.9895000000001346,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please IGNORE the plot and set the slider to 0.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,2_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,0.8903000000714201,39,39,NA,NA,NA,1333.0088999999762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,47T,NA,NA,NA,NA,MacIntel,NA,all_plots/2_spice_T_hi.png,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,space,NA,NA,red,NA,NA,NA,NA,NA,1,NA,NA,NA,1336.5045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.3183999999762364,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,34_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.370700000047691,40,40,NA,NA,NA,1336.5048999999765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,34T,NA,NA,NA,NA,MacIntel,NA,all_plots/34_spice_T_hi.png,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5603385416666666,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1340.5142999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.6553999999762254,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,25_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.7905000000000657,41,41,NA,NA,NA,1340.5147000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,25T,NA,NA,NA,NA,MacIntel,NA,all_plots/25_spice_T_hi.png,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4501605902777778,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1344.9297000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.9764000000955098,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,37_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.9314999999999145,42,42,NA,NA,NA,1344.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,37T,NA,NA,NA,NA,MacIntel,NA,all_plots/37_spice_T_hi.png,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5875998263888889,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1349.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.045599999904653,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,2_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,2.4707000000476,43,43,NA,NA,NA,1349.4777999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,2T,NA,NA,NA,NA,MacIntel,NA,all_plots/2_spice_T_hi.png,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15611979166666667,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1354.559600000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.692700000047807,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,3_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.3811000000237073,44,44,NA,NA,NA,1354.5602000000476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,3T,NA,NA,NA,NA,MacIntel,NA,all_plots/3_spice_T_hi.png,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.211171875,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1358.5382999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.733299999952123,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,41_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.5722999999522926,45,45,NA,NA,NA,1358.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,41T,NA,NA,NA,NA,MacIntel,NA,all_plots/41_spice_T_hi.png,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7531510416666667,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1362.7063999999762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.701800000071444,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,26_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.6730000000000018,46,46,NA,NA,NA,1362.7067999999524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,26T,NA,NA,NA,NA,MacIntel,NA,all_plots/26_spice_T_hi.png,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38621961805555555,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1366.988399999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.0210000000001855,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,14_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.7213999999762564,47,47,NA,NA,NA,1366.9887999999523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,14T,NA,NA,NA,NA,MacIntel,NA,all_plots/14_spice_T_hi.png,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22672743055555555,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1371.3377999999525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,4.079299999952127,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿Please look at the following plot and use the slider to estimate the level of relatedness.,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,19_spice_T_hi.png,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,1.4904999999998836,48,48,NA,NA,NA,1371.3382000000477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,0,19T,NA,NA,NA,NA,MacIntel,NA,all_plots/19_spice_T_hi.png,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18734809027777777,NA,space,NA,NA,black,NA,NA,NA,NA,NA,1,NA,NA,NA,1375.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,3.905200000047671,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,space,NA,NA,NA,2024-07-05_12h35.38.900,NA,NA,NA,NA,NA,4,MacIntel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375.445600000024,NA,NA,NA,NA,1385.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,3.417399999976169,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,NA,NA,NA,NA,NA,NA,6.697100000023738,6687da6065c68c458a68d8b3,2,TRUE,14
﻿,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,1385.012600000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,NA,NA,NA,NA,NA,NA,MacIntel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391.5645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,NA,NA,NA,NA,NA,NA,MacIntel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,1397.9242999999524,NA,1400.058899999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.38.900,NA,NA,NA,NA,NA,NA,MacIntel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h35.15.921,5.00020000800027,NA,NA,NA,NA,NA,NA,NA,NA,NA,6687da6065c68c458a68d8b3,2,TRUE,14
﻿,NA,NA,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,5.9999999962734e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h45.42.927,NA,NA,NA,NA,NA,NA,Win32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,NA,NA,NA,NA,NA,NA,NA,2024-07-05_12h45.31.333,30.030030030030687,NA,NA,NA,NA,NA,NA,NA,4.984999999999999,NA,6687dcacd042b50b3a95e110,2,TRUE,35
﻿,NA,0,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.367900000000375,NA,42.4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1 of 6
I confirm that I have read the information sheet (Version 6, 01/07/2024) for this study and have had the opportunity to consider the information and ask questions and had these answered satisfactorily.",NA,2024-07-05_12h45.42.927,NA,NA,NA,NA,NA,NA,Win32,NA,NA,NA,NA,NA,NA,y,NA,5.868900000000373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,0,1 of 6,NA,NA,NA,NA,NA,2024-07-05_12h45.31.333,30.030030030030687,NA,NA,NA,NA,NA,NA,1,NA,NA,6687dcacd042b50b3a95e110,2,TRUE,35
﻿,NA,1,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.75269999999925,NA,49.38159999999963,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2 of 6
I understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason, and without detriment to myself, by pressing the ‘Escape’ key to quit the experiment, but I will not receive payment for this study. I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set. 
I agree to take part on this basis. 
",NA,2024-07-05_12h45.42.927,NA,NA,NA,NA,NA,NA,Win32,NA,NA,NA,NA,NA,NA,y,NA,3.3427999999988813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,0,2 of 6,NA,NA,NA,NA,NA,2024-07-05_12h45.31.333,30.030030030030687,NA,NA,NA,NA,NA,NA,1,NA,NA,6687dcacd042b50b3a95e110,2,TRUE,35
﻿,NA,2,NA,atypical_scatterplots_main_test_T,NA,NA,NA,66868c1df973f7ededaff065,NA,001,PARTICIPANT,NA,atypical_scatterplots_main_T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.63369999999925,NA,53.767300000000745,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"3 of 6
I agree that any data collected may be published in anonymous form in academic books, reports, conference presentations or journals. 
I agree to take part on this basis. 
",NA,2024-07-05_12h45.42.927,NA,NA,NA,NA,NA,NA,Win32,NA,NA,NA,NA,NA,NA,y,NA,1.835599999999616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.1.1,0,3 of 6,NA,NA,NA,NA,NA,2024-07-05_12h45.31.333,30.030030030030687,NA,NA,NA,NA,NA,NA,1,NA,NA,6687dcacd042b50b3a95e110,2,TRUE,35
